C1,C2,C3,C4,C5,C6,C7,C8,C9,Class
WZK,50.07540564693179,-44.61356098502889,XAT,5.288165443760021,-35.854557282746185,YNZ,SVZ,UUF,1
KYG,50.299797485750176,-57.9123246982708,EKT,5.382221456643254,-24.25443796129459,YNZ,SVZ,UUF,1
KYG,50.14799181931904,-47.87268912045093,EKT,5.280285014131607,-9.467757932206979,YNZ,PBH,UUF,1
PCI,49.91684365782598,-44.86364653890635,MLR,4.565067582758495,-36.36660610278501,XAB,RRH,KFB,1
UOD,49.73535671464812,-46.914199672611325,DVR,5.473529513376429,-39.24005956480253,YNZ,PBH,CYL,1
QKK,50.11205513319013,-49.63997567832197,MDX,4.718794647785799,-16.98021411685596,YST,RRH,CFE,1
WZK,50.331471181789226,-61.49360784815487,EKT,5.5222912331056975,-14.57201439597462,YNZ,SVZ,TWF,1
UOD,50.345052535170176,-47.307254732588305,DVR,5.013919961995315,-2.7782792390100113,YNZ,SVZ,TWF,1
RQQQ,-0.07183781083679601,-5.666035699878984,YJCV,-0.6034833314189856,11.934779800749522,CZFB,TCYK,OIXK,0
RQQQ,0.44641803010986686,9.227188896371004,YJCV,-0.0862768965390281,-4.100688862655694,WDXB,TCYK,OIXK,0
UOD,49.835492972620976,-49.811665406171876,XAT,4.652824952254178,-12.268489334809544,ETX,PBH,UUF,1
RQQQ,0.4268071883913699,-8.215697841917518,YJCV,-0.32498847747439114,-0.1670509087129634,CZFB,MLTK,OIXK,0
BIPF,0.2984952428022325,-0.1287035208003706,YJCV,-0.14633993718439126,3.647884825780545,CZFB,TCYK,LQNP,0
RQQQ,-0.4287793044407492,-10.714097511447074,QNGA,-0.13579625775868487,4.911273420545027,WDXB,MLTK,OIXK,0
WZK,50.09516855887525,-51.76383324688794,DVR,4.830788604093748,-25.87079181954879,BWA,SVZ,TWF,1
QKK,49.95398432611911,-57.1308806099247,YEX,5.158300292615955,-31.37668870580752,XBF,OOR,KFB,1
KYG,49.757264788889145,-46.351782899597204,DVR,5.300302873861865,-15.109376073263839,BWA,PBH,TWF,1
UOD,49.61524124200481,-30.81201336179025,DVR,5.221278999994633,-22.975316027533736,BWA,PBH,UUF,1
OMX,49.966683513942,-56.17551352333655,YEX,4.770408340506858,-25.323808883005448,XAB,HZP,CFE,1
UOD,49.54819753953155,-38.3880545773018,EKT,4.3146050649545815,-24.832116728251542,BWA,PBH,CYL,1
UOD,49.79611992883812,-54.1381237047091,XAT,4.492381348504354,-33.56791952882977,YNZ,SVZ,UUF,1
RQQQ,0.1924374493722997,-22.852434492822415,YJCV,-0.3770941802874545,-9.533963363308025,WDXB,MLTK,LQNP,0
BIPF,0.2939640540592308,-11.90431571845079,YJCV,-0.7534968245869011,5.3253447300771795,CZFB,TCYK,LQNP,0
RQQQ,-0.21655687483852173,7.4847963141921525,QNGA,-0.3272765714560048,9.858916498403808,WDXB,MLTK,OIXK,0
RQQQ,0.19197692651463782,-17.368399214627775,YJCV,0.38100080930415353,3.7964511180487066,CZFB,MLTK,LQNP,0
UOD,50.53258989345289,-50.818060018197635,DVR,5.429280507534202,-23.392760817538505,BWA,PBH,TWF,1
BIPF,0.25472153411695403,0.44737617211291014,YJCV,0.23969448494155388,-16.288485453477545,CZFB,TCYK,OIXK,0
WZK,49.77846377124595,-55.6525930047237,EKT,5.262153097499571,-32.158452306020536,ETX,PBH,CYL,1
UOD,49.773843264642444,-59.69814991549746,XAT,4.38461820970964,-14.787665503511205,BWA,PBH,UUF,1
RQQQ,0.12363344859805284,21.60207917595543,YJCV,-0.07710781015049205,5.365656229270278,WDXB,MLTK,LQNP,0
KYG,49.91657805895498,-52.203488725251674,XAT,5.1387419305198625,-18.17281100719014,ETX,SVZ,TWF,1
RQQQ,0.47323124475894995,1.4057624800742874,QNGA,0.21796524848440396,11.207551054594342,CZFB,MLTK,OIXK,0
QKK,49.766309341338754,-48.20032484130585,MLR,4.862873022457206,-14.797819491445146,YST,OOR,EAM,1
RQQQ,0.7530473326244352,-5.169100458907617,QNGA,0.16979121953432755,-10.563802507224302,WDXB,TCYK,LQNP,0
BIPF,0.02538999251051569,7.889514273957671,QNGA,-0.18719907104898506,-15.29219260058297,CZFB,TCYK,LQNP,0
BIPF,-0.08551192423035897,-23.46037359393724,QNGA,0.11932843572820742,9.700601002328975,CZFB,TCYK,OIXK,0
BIPF,-0.6774826393684857,-2.2299822821957584,QNGA,-0.23746419654523995,8.408733227891842,WDXB,TCYK,LQNP,0
BIPF,0.1790699670874936,-4.251698971989059,QNGA,-0.2511362040890089,-10.664746495644309,WDXB,MLTK,LQNP,0
KYG,49.86890580560016,-54.72428624158267,EKT,5.009712352945673,-5.611644992239144,BWA,PBH,UUF,1
RQQQ,0.12597097928653633,20.15721874678622,QNGA,0.4420937241148643,-14.23717654660117,CZFB,TCYK,LQNP,0
RQQQ,0.2645961236689567,-15.890468036180712,YJCV,-0.1507068128888789,-5.883331781751418,CZFB,MLTK,LQNP,0
OMX,50.38004285502989,-54.05015398442481,MDX,4.641349329654893,-39.733166712772416,XBF,RRH,CFE,1
PCI,50.366457116945135,-62.262753554949086,MDX,5.135566078960919,-21.165432258694516,XAB,HZP,EAM,1
BIPF,-0.19305950815012654,12.11792165415978,QNGA,0.06898911144319063,-13.625474227777424,CZFB,MLTK,OIXK,0
BIPF,0.23855553665099197,-2.0546713962717336,QNGA,0.2733870587517108,-13.26793430065661,WDXB,MLTK,LQNP,0
OMX,50.098844088255134,-60.5156140656451,MLR,5.059487780634361,-34.81986616894031,YST,RRH,EAM,1
KYG,49.53596456032184,-45.90775410938653,EKT,5.044782189700666,-32.601585674162486,ETX,PBH,TWF,1
KYG,49.99459334425085,-63.947273030589415,EKT,5.25328495891854,-33.639615762270324,ETX,QRH,CYL,1
UOD,50.53437701423399,-60.20480822545355,XAT,5.342999456725819,-32.118357830168414,YNZ,QRH,CYL,1
PCI,50.94145749585753,-59.48665270769702,MLR,4.552593735487827,-33.919454284741555,XAB,OOR,EAM,1
UOD,50.075347116330015,-53.964750574513964,EKT,5.186972076535654,-19.854986282393217,ETX,PBH,TWF,1
BIPF,0.2424814675726977,4.8648988934927635,YJCV,0.5657080043306209,6.697388956592888,WDXB,MLTK,OIXK,0
UOD,50.549632034363135,-39.482162395500985,EKT,4.529469426751149,-3.455361680243602,BWA,QRH,CYL,1
WZK,49.63544812543107,-55.6562729287026,EKT,4.561960089653763,-34.77916419009706,ETX,PBH,CYL,1
OMX,50.14899245884275,-25.744676782054547,YEX,5.387779489794324,-25.978443636581957,XAB,HZP,CFE,1
PCI,50.2495262160779,-50.60418980879302,YEX,5.037965868582719,-28.213851848260994,YST,OOR,EAM,1
PCI,50.185373664405226,-54.29923751193473,MLR,5.054753892146124,-22.829793708854815,YST,OOR,EAM,1
WZK,49.61911727618883,-53.66432808284871,XAT,5.171196973106751,-18.631392947560315,YNZ,QRH,UUF,1
BIPF,0.018699743477277053,-0.03718848183339053,YJCV,-0.22089436898031525,12.429606013029256,WDXB,TCYK,LQNP,0
RQQQ,-0.4645022547279891,17.881558261216473,QNGA,-0.3366756414823952,-6.271845034412196,WDXB,TCYK,OIXK,0
BIPF,0.13125011296410807,0.8503918227945342,YJCV,-0.2784751471717234,-5.547594468559795,WDXB,MLTK,OIXK,0
BIPF,-0.6357857370996506,-13.556520952034399,QNGA,-0.16860948017140437,-15.289873602075499,CZFB,TCYK,LQNP,0
PCI,50.072579703032034,-53.09319735108908,YEX,4.8020515516255085,-38.1543349690898,XAB,RRH,EAM,1
PCI,50.0717300636349,-63.116458404381426,MDX,4.827229137381654,-13.995194302357287,XAB,RRH,CFE,1
KYG,50.12490466945768,-49.87645588840833,EKT,4.677468016801866,-5.293128839609169,YNZ,QRH,TWF,1
BIPF,-0.36460065294631316,-16.09035349322237,YJCV,-0.09848822910490874,19.976226625022534,CZFB,MLTK,LQNP,0
BIPF,0.00043653549035902904,-14.875440822419698,QNGA,0.07950123455361607,-7.460297782594471,WDXB,TCYK,LQNP,0
UOD,50.15916544787014,-55.0917073007336,EKT,4.767124252760721,-15.03226187975783,ETX,QRH,CYL,1
PCI,50.21645882583335,-58.9298263997597,MDX,4.899529847681917,1.0707727381297403,YST,OOR,KFB,1
BIPF,0.11144766671470685,-1.7675467059337466,QNGA,0.2907632056265548,0.35604991327083524,WDXB,MLTK,OIXK,0
UOD,49.93803582902759,-55.96476761769213,DVR,5.097001133532267,-28.91033313049148,YNZ,SVZ,TWF,1
KYG,49.80699818507487,-56.498889098794166,DVR,4.835197548105569,-19.290376515004947,ETX,SVZ,UUF,1
WZK,49.62119851319438,-53.429075530122226,XAT,4.96602234184663,-7.8245266283461685,YNZ,QRH,CYL,1
BIPF,0.24575137527952673,7.246229098297534,QNGA,-0.023255927609329693,6.493190842791268,WDXB,MLTK,LQNP,0
RQQQ,0.28076271086462573,2.9357084373117877,YJCV,-0.14772384362610919,0.793951819703282,WDXB,TCYK,OIXK,0
UOD,49.9657273389413,-36.819288665169154,EKT,4.978845133128753,-20.026749730483644,YNZ,PBH,CYL,1
KYG,49.88712777683862,-48.659504015549906,DVR,5.258922462951057,-14.180145704578402,YNZ,QRH,CYL,1
QKK,50.16241484838949,-38.634962482135464,MLR,4.923601139499793,-12.143998622664569,YST,HZP,EAM,1
BIPF,-0.08991383971654304,7.9104224710572,QNGA,-0.02899759801565808,10.521006760910801,CZFB,MLTK,LQNP,0
BIPF,0.3230267575021102,-1.1165261173436851,QNGA,-0.3665895273365135,-5.114016738736003,WDXB,MLTK,OIXK,0
KYG,49.654191431015704,-47.703310918434426,EKT,4.979099604009884,-23.056415505208427,BWA,SVZ,TWF,1
KYG,50.182910975381326,-53.72103749652661,EKT,4.479122609466649,-11.604035726218761,YNZ,PBH,TWF,1
RQQQ,0.1868249067325682,5.211356144300473,YJCV,0.26762881606124644,-0.6847346781152772,WDXB,TCYK,LQNP,0
BIPF,0.11905073870448457,3.5403173393388956,QNGA,0.8108567713776152,27.443824783151676,CZFB,TCYK,LQNP,0
BIPF,0.3962848953936041,-5.636130382728074,YJCV,0.05565556692901422,4.090827994644649,WDXB,MLTK,LQNP,0
RQQQ,0.004764367913457702,-10.568429554026002,YJCV,-0.03731867479624479,6.545128351914037,CZFB,MLTK,OIXK,0
PCI,50.07933296324384,-45.37439936598022,MLR,4.675072149276475,-22.738601400154927,YST,RRH,CFE,1
UOD,50.11692405266692,-46.17093738007778,XAT,4.510760711147365,-36.0645742830403,ETX,QRH,UUF,1
KYG,49.313781332491,-47.59787368005538,XAT,4.798597328436576,-35.013857062471686,ETX,SVZ,UUF,1
RQQQ,0.1078492989380303,27.163843857414058,QNGA,-0.03689729294528866,-0.16515828864341356,WDXB,TCYK,OIXK,0
RQQQ,-0.7407510194937603,-12.240202185762367,QNGA,-0.036200952901776134,-22.144137630663174,CZFB,TCYK,OIXK,0
OMX,49.6373645810374,-61.73775687100518,MDX,5.448414368182625,-8.241790197946614,YST,HZP,EAM,1
BIPF,0.27885560431348805,-6.8367993919519225,QNGA,0.17497327201998866,-23.156610825393912,WDXB,MLTK,LQNP,0
BIPF,0.1142497415207652,9.13928330825978,QNGA,0.1297733434377169,7.918291667912119,CZFB,MLTK,LQNP,0
OMX,50.35358325041455,-65.92664452146538,MLR,4.952779066426323,-34.7533449400721,YST,HZP,EAM,1
RQQQ,0.1428133765964341,-10.69629795170216,QNGA,0.1903203813505348,-2.4140973962352845,WDXB,MLTK,LQNP,0
RQQQ,-0.33139398709426343,-18.42587422364922,YJCV,-0.1709469002319631,15.892526170969447,WDXB,MLTK,OIXK,0
RQQQ,-0.5165756664227286,15.14646194268388,YJCV,-0.752638948850289,-3.2553142432642046,WDXB,MLTK,OIXK,0
UOD,49.63577867847947,-50.898588304264415,EKT,5.07977808110003,-2.3279217479765926,ETX,SVZ,TWF,1
PCI,50.41839363091171,-49.81337260907527,MDX,5.221001435385239,-18.09399404057184,XBF,OOR,KFB,1
PCI,49.87137461131002,-49.773269651511974,MLR,4.841758301664339,-10.385197810721833,YST,HZP,EAM,1
WZK,49.972064526378425,-57.69894189693544,XAT,4.6269785759653566,-17.241475488517658,BWA,QRH,UUF,1
BIPF,-0.06781392312359236,-0.18846631153926924,QNGA,0.6124603394606407,-0.5820016454887595,WDXB,TCYK,LQNP,0
OMX,50.34810654055135,-62.93757853458362,MLR,4.61489997764758,-28.37359312776949,YST,OOR,CFE,1
BIPF,0.08916877663922486,11.505436048373898,YJCV,-0.07554067344954037,7.083124600785455,CZFB,TCYK,LQNP,0
BIPF,-0.12073117236116175,-11.11593692873178,YJCV,0.06320770743185475,6.87783445296673,CZFB,MLTK,LQNP,0
BIPF,-0.3022285513962143,12.809609338862838,YJCV,-0.05260804339163085,8.41334938091249,CZFB,MLTK,OIXK,0
BIPF,0.6156792526196491,17.173506127169198,YJCV,0.02058225100962417,-5.886726570244942,WDXB,TCYK,LQNP,0
BIPF,-0.2626418448265526,4.973465842619251,YJCV,-0.11148932914913395,-2.5528317919774963,WDXB,TCYK,OIXK,0
RQQQ,-0.08744489013941723,1.0386423196733483,YJCV,-0.01953785201912892,-2.8190168101431268,CZFB,TCYK,LQNP,0
OMX,49.748639727223214,-49.28407922313934,MDX,4.858214270640514,-19.2451825897168,XBF,OOR,EAM,1
RQQQ,-0.00786132680805124,-0.03838971446373434,YJCV,0.05697703218375522,-3.042567938786825,WDXB,MLTK,OIXK,0
OMX,50.143598878048095,-31.497872312863546,MLR,5.2993237535587445,-17.71099063074371,XBF,OOR,CFE,1
WZK,49.9540330556625,-64.06863392102485,XAT,5.52818282434687,-20.874407339512125,ETX,SVZ,TWF,1
WZK,50.31025044293782,-48.398035523333505,DVR,5.301835885280562,-23.834924718951626,YNZ,SVZ,CYL,1
WZK,50.10293882742942,-37.264650180432625,XAT,4.865477331339611,-25.98698221590281,BWA,QRH,TWF,1
OMX,50.4130358429467,-40.621108549781056,YEX,5.453139101825517,-24.480744833252242,YST,HZP,CFE,1
BIPF,0.5446507813007697,-4.42498763111497,YJCV,0.22441601994379928,5.847736089521024,WDXB,TCYK,LQNP,0
RQQQ,-0.21380514797451594,17.621085926581554,QNGA,-0.19498058372473664,11.325841460676289,CZFB,TCYK,OIXK,0
OMX,50.35415117173176,-68.25236272090771,YEX,4.992689641929629,-15.464395716374714,XBF,RRH,KFB,1
WZK,49.78151843163887,-45.793216645690535,EKT,5.24730666440562,-16.99926304803256,BWA,PBH,UUF,1
WZK,50.07930639807941,-43.13935870944583,XAT,5.000011451300209,-16.495038345060394,BWA,QRH,UUF,1
UOD,49.80265494000629,-64.44678635111389,EKT,5.3081098090887275,-23.1805143506284,BWA,QRH,UUF,1
RQQQ,0.05768501965439189,0.3328724361344571,QNGA,0.034644766806219585,1.5826736593237436,CZFB,MLTK,LQNP,0
RQQQ,0.40762608690918367,2.3541237824415613,YJCV,0.006197381051420442,4.963065635715828,CZFB,MLTK,LQNP,0
WZK,50.40766469570187,-51.43366130637399,XAT,4.732462554613032,-4.4727955053037345,ETX,QRH,UUF,1
PCI,50.16850689888978,-38.330630969238015,YEX,4.872451138531205,-23.454391508534083,XBF,OOR,CFE,1
QKK,50.05338310266836,-49.7727713155189,MDX,5.377115991148955,-22.28413815368024,XAB,HZP,CFE,1
BIPF,-0.14759653550154195,36.135738114315956,YJCV,-0.210936421406459,11.920341186359115,WDXB,MLTK,LQNP,0
KYG,50.28451510097422,-46.39769589237501,XAT,5.328970023786821,-15.317286105600033,BWA,QRH,UUF,1
UOD,49.67867223034705,-33.55193945178178,XAT,4.8296314045729964,-7.657982495952943,BWA,SVZ,CYL,1
RQQQ,0.11115004675557985,6.478821070007524,QNGA,-0.0027626262505583295,-0.004930545432881715,WDXB,MLTK,LQNP,0
RQQQ,-0.06795447306697068,26.770747615087473,YJCV,0.4588733216401439,-3.521922071202095,CZFB,TCYK,OIXK,0
PCI,50.38185072423948,-59.35791379706072,MDX,5.033892038097403,-5.2626079231763825,XBF,HZP,CFE,1
RQQQ,-0.05593148906453615,6.274408588156424,QNGA,-0.2720835330596522,-14.403640549688939,CZFB,MLTK,LQNP,0
KYG,50.20112290505299,-49.19874830899798,EKT,4.202907795173963,-17.379028668690108,YNZ,SVZ,CYL,1
OMX,50.141364463681825,-43.90919616426079,YEX,4.799625655415772,-13.063932939539164,YST,RRH,EAM,1
BIPF,-0.19818707744007827,-2.9291103993221563,YJCV,0.07834318723270567,13.772454949963809,CZFB,MLTK,OIXK,0
BIPF,0.16631554882709657,12.971356666504727,QNGA,-0.18394537919756737,9.398379065179261,WDXB,MLTK,OIXK,0
WZK,50.15027097585305,-32.87012001394365,DVR,5.557533534253827,-23.444991635353144,YNZ,PBH,TWF,1
RQQQ,-0.3214878691487558,7.046989536617514,YJCV,-0.8036570750681538,-2.9256647909647695,WDXB,MLTK,LQNP,0
BIPF,-0.16002707943414807,16.594557055204284,YJCV,0.2204880775120386,-12.74923043272722,CZFB,MLTK,LQNP,0
OMX,50.06931794993756,-65.30487029532256,MDX,4.776229167699851,-18.687390531954083,XBF,HZP,EAM,1
QKK,49.79739870444317,-42.81444127451675,MDX,4.804568187850195,-26.138169266891744,YST,HZP,EAM,1
UOD,49.797928823796475,-42.75398151327347,XAT,5.255849864386683,-8.19107425830053,ETX,QRH,CYL,1
BIPF,-0.007550187608605889,-15.344346467384813,YJCV,-0.1846378120570258,-2.701429766576091,CZFB,TCYK,OIXK,0
BIPF,0.2683710833499956,-14.09828375953432,YJCV,-0.2217918170745247,12.886923185379134,WDXB,MLTK,OIXK,0
QKK,49.7407325889275,-38.5346926865866,MDX,4.966709485225726,-12.630931324303761,YST,RRH,CFE,1
OMX,50.492454959171916,-38.21091652741711,MLR,4.888212328586942,-30.969060945906907,XBF,HZP,CFE,1
RQQQ,-0.11000172114581541,4.323521512036477,QNGA,0.3034775888075804,9.446954540189786,CZFB,MLTK,OIXK,0
PCI,49.64457740081404,-49.916159615461204,MLR,4.7234083870653,-9.797088985973748,XAB,OOR,CFE,1
WZK,50.5898747510922,-49.497155726105575,DVR,5.182571017702458,-21.229111591411428,BWA,SVZ,CYL,1
OMX,50.147226525844914,-52.132958938786096,MLR,4.656187488408235,-11.384711370099076,YST,HZP,EAM,1
BIPF,-0.2890139257995612,-4.887539457226108,YJCV,-0.21891614934475115,-1.3481863377451075,WDXB,TCYK,LQNP,0
BIPF,0.19116767125281017,0.7740232679457522,YJCV,-0.2191241234333136,-2.628609026516524,CZFB,TCYK,OIXK,0
RQQQ,-0.30176439504363867,-6.24635413786287,QNGA,-0.4712409941530521,-12.714887301778269,CZFB,MLTK,OIXK,0
WZK,50.252791344894874,-60.5485058300824,XAT,5.310898000414487,-10.889643688229821,ETX,PBH,CYL,1
BIPF,-0.47241458934455804,-4.2105346270950115,QNGA,-0.04526583048566986,17.56768461340538,WDXB,TCYK,LQNP,0
KYG,50.25028809171514,-40.29158961413515,DVR,4.799026406115093,-15.719177467668842,YNZ,QRH,CYL,1
QKK,49.97369127277993,-58.67360472680673,YEX,5.659585985475726,-12.194876305270709,XBF,OOR,CFE,1
KYG,49.917581773880606,-64.28600293570058,XAT,4.792949761210899,-20.242208301006638,ETX,QRH,CYL,1
RQQQ,-0.0043611392769254765,20.058072896060935,YJCV,0.4091547727876657,-5.446256776132438,CZFB,TCYK,LQNP,0
BIPF,-0.2740177584740268,-6.221255583716065,QNGA,0.2203183827576852,-9.158885687515983,CZFB,TCYK,OIXK,0
RQQQ,-0.2100847414716718,-5.595939640525703,YJCV,-0.049797269481124236,-20.9939539261525,WDXB,TCYK,OIXK,0
RQQQ,-0.2906214944437935,-0.8339505600034129,QNGA,-0.21816909414166855,-1.027924577048462,CZFB,TCYK,OIXK,0
PCI,49.48059367433822,-41.216142754721446,MLR,4.950410608616984,-13.516896226335637,YST,RRH,KFB,1
BIPF,-0.08603350620197658,-6.007936048298569,QNGA,-0.041961175596540466,19.00582337172656,WDXB,TCYK,LQNP,0
WZK,49.65030125652761,-53.46589791841736,XAT,4.870582062072259,-9.92456279117716,BWA,PBH,TWF,1
QKK,49.810890826512114,-50.110051280543956,MLR,4.793026671943972,-22.68399596877745,XAB,HZP,EAM,1
BIPF,0.5677037256384543,-4.226774123555236,YJCV,0.46828310284271313,13.076535717470374,CZFB,TCYK,OIXK,0
WZK,50.59987615142974,-48.742656607582546,EKT,5.125400844306831,-14.421805636877775,ETX,SVZ,CYL,1
BIPF,0.6240967468827091,-0.7758202581948231,YJCV,-0.37501974863108156,6.742700281985606,CZFB,MLTK,LQNP,0
PCI,50.09812966272172,-51.345483801289625,MDX,4.867193386558058,-24.216702773256888,XAB,OOR,KFB,1
BIPF,0.2294658923362295,-2.2617241092584384,QNGA,-0.4480798925425697,4.340804715371885,WDXB,MLTK,LQNP,0
KYG,50.46234192364396,-54.052379047670264,XAT,4.96329323108576,-16.58651285297316,ETX,SVZ,CYL,1
UOD,49.749213595759116,-67.61687496326559,DVR,5.218605532577121,-21.41240135830242,BWA,SVZ,TWF,1
BIPF,0.2569602669427749,18.955869824005,QNGA,-0.029343766763362072,-11.130485021470404,CZFB,TCYK,LQNP,0
RQQQ,0.2661759284574487,-16.551791976630195,QNGA,0.26957444013908943,7.527653481526604,CZFB,MLTK,LQNP,0
OMX,50.15490719461351,-45.96525400600698,MLR,5.107166879116667,-22.045272874939776,YST,OOR,KFB,1
WZK,50.083769406853996,-48.25388852257922,DVR,5.0057965456172155,-11.876530182071729,YNZ,QRH,UUF,1
UOD,49.620702192411166,-34.50637232305184,XAT,5.579007824386441,-1.9011455293674082,ETX,SVZ,CYL,1
UOD,49.93320883474304,-51.28691392225825,DVR,4.964405182374479,-23.894327605879376,ETX,PBH,UUF,1
BIPF,0.033892009506553536,14.182843209949956,QNGA,0.254790902367141,4.470934135780763,WDXB,MLTK,OIXK,0
UOD,50.492639069100726,-53.85387752771555,DVR,4.729723874438438,-7.081642737896388,YNZ,SVZ,UUF,1
WZK,50.47913246231137,-34.9629419188091,DVR,5.099351748443012,-19.09741630286399,ETX,QRH,TWF,1
WZK,50.112722026315396,-40.57502219266515,EKT,5.065787322742906,-23.650157809490217,BWA,QRH,UUF,1
RQQQ,0.1456168813947109,-4.03300392077588,YJCV,0.18091794357729515,-0.5062912369600537,WDXB,TCYK,LQNP,0
PCI,50.261089398544115,-43.533742341252605,YEX,5.437509069241194,-33.50909720541019,XAB,OOR,KFB,1
WZK,49.96746545499848,-29.591628771508226,DVR,5.511510088627815,-5.828462313887668,YNZ,PBH,TWF,1
UOD,49.95904742281579,-53.114666656178485,DVR,5.237369108022897,-22.53055187788453,ETX,SVZ,TWF,1
OMX,50.21166830460839,-35.423188490392405,MDX,4.764100399334466,-13.642518609651374,XBF,OOR,KFB,1
BIPF,-0.022184402498473966,7.5021139010959645,YJCV,0.0365144903143903,7.3813537538138085,WDXB,MLTK,LQNP,0
RQQQ,-0.5111079573426848,6.393168450605069,QNGA,0.02773538210979858,-4.913649041575969,WDXB,MLTK,LQNP,0
RQQQ,0.16246184943341813,4.884486918807027,YJCV,0.11029176394593952,-17.94220619099498,CZFB,TCYK,OIXK,0
OMX,50.165443374842205,-54.30742670684924,MLR,4.79465500031755,-27.74967074789229,YST,OOR,EAM,1
RQQQ,0.11984802624617312,0.5557162782669762,YJCV,-0.13165969800046784,-5.728879112101259,CZFB,TCYK,OIXK,0
RQQQ,0.00102089029774467,5.942981600700376,YJCV,-0.05457582913029713,7.654530679976891,WDXB,MLTK,LQNP,0
WZK,49.8156882541268,-51.42564539215016,DVR,5.5306597549395615,-26.444243071831604,BWA,QRH,UUF,1
RQQQ,0.7217484505441354,-1.0571431589045408,YJCV,0.9251488809598487,-13.088750244540979,CZFB,MLTK,OIXK,0
OMX,49.951392671958295,-63.176745771460205,YEX,4.788440459890447,-28.833070392390766,YST,RRH,CFE,1
KYG,50.484167119535584,-53.77833532933178,XAT,4.562290307585946,-24.16355704412559,BWA,SVZ,CYL,1
RQQQ,0.5638378807548974,9.731302959690467,YJCV,0.5317091147638676,-16.92009638323469,CZFB,TCYK,OIXK,0
BIPF,0.5711964079272918,18.772596052474334,QNGA,-0.4985427649955016,4.452076824040439,WDXB,TCYK,OIXK,0
QKK,50.219947685706636,-35.175279011923415,MLR,4.881245898763825,-6.9383358961843875,XAB,HZP,CFE,1
RQQQ,-0.35708805411468714,2.1617077174113106,YJCV,-0.12867705621515638,12.072618582432362,CZFB,TCYK,OIXK,0
UOD,50.44212669286215,-37.56976647598239,DVR,4.88754967436116,-30.294457726370545,YNZ,QRH,CYL,1
BIPF,0.28060461158761946,1.6627288378243457,QNGA,-0.1924579172958634,-14.271040516674653,WDXB,MLTK,OIXK,0
UOD,49.7681430013917,-61.787718850710206,DVR,4.333271737434919,-16.15557912331147,BWA,SVZ,UUF,1
BIPF,-0.1584414338027011,4.380766714100272,QNGA,0.013787980890130285,10.474665404373644,WDXB,TCYK,LQNP,0
PCI,49.8437116975578,-54.60329087794359,YEX,4.849734288136527,-3.076320256653588,YST,RRH,EAM,1
KYG,49.759662847880875,-45.96011578756134,XAT,4.821695288577401,-14.55222025300501,ETX,PBH,UUF,1
OMX,49.54726110347386,-49.790487286887874,YEX,4.2002386764647826,-32.21357873975808,XBF,RRH,EAM,1
KYG,49.69095029806428,-52.757214572030854,EKT,5.050801122076711,-12.034255864176755,YNZ,PBH,UUF,1
KYG,50.12069689288847,-51.154614786666855,DVR,5.117831096753797,-30.74367259220226,YNZ,QRH,CYL,1
BIPF,0.1828325099195964,5.2053849341214375,YJCV,0.23601676475623268,6.131677786954654,CZFB,TCYK,LQNP,0
WZK,49.57217810423658,-29.84187861404456,EKT,4.692528817737349,-8.640450800123,ETX,PBH,TWF,1
BIPF,-0.027097724193673962,20.4207930821436,YJCV,0.41458050316202166,1.723180723949318,CZFB,MLTK,LQNP,0
BIPF,0.08452652285070615,6.556741327206787,YJCV,-0.12325008512210849,-3.377180535679302,WDXB,TCYK,LQNP,0
BIPF,-0.5900941157577547,3.3468084299622944,YJCV,0.12979659543751962,8.340424243860076,CZFB,TCYK,LQNP,0
RQQQ,-0.35400021186429537,-5.564246706884105,QNGA,-0.02953601821092558,-8.228134572909351,WDXB,MLTK,LQNP,0
QKK,49.51519673540996,-64.39322510335683,MLR,5.108366985129518,-26.829449022369772,XAB,RRH,KFB,1
RQQQ,0.49768437813150135,11.069808202717457,QNGA,-0.04646678196671258,7.420497274031259,CZFB,TCYK,OIXK,0
RQQQ,-0.24272689061890512,7.837747867401379,YJCV,-0.12387624901964626,-2.5382550627340073,CZFB,MLTK,OIXK,0
QKK,49.98063085043111,-35.813492286530106,MDX,5.130480815481528,-7.7614933106908275,YST,HZP,CFE,1
RQQQ,0.5074861930890235,-0.6580537333195762,YJCV,0.41980859468817266,19.898248295993703,WDXB,MLTK,LQNP,0
KYG,50.03731352506185,-53.20894341602124,XAT,4.979823106190773,-35.22497328244965,ETX,SVZ,UUF,1
PCI,50.30498294345227,-40.19767255879853,MLR,4.515712892146963,-27.229205668602745,XBF,HZP,CFE,1
KYG,49.50817643553006,-43.16835068830952,EKT,5.484282744647139,-6.318800716588186,ETX,QRH,CYL,1
UOD,49.99100620862616,-61.793617221242116,DVR,4.369124205383509,-21.841803788867406,ETX,PBH,UUF,1
UOD,49.77126859068623,-58.81527287333026,DVR,4.71396443660041,-8.211574929711801,BWA,PBH,CYL,1
BIPF,-0.47128671764000585,15.029162498872218,QNGA,0.2844610846131939,9.33168123714681,CZFB,TCYK,LQNP,0
WZK,49.63942933187351,-50.66075630092276,EKT,4.689076410802509,-5.644311599302426,YNZ,PBH,CYL,1
RQQQ,0.16109037632619874,0.17799947012086678,QNGA,0.5843221754795505,17.77975575831897,CZFB,MLTK,OIXK,0
